08:56:09.962386 POST /session [33.695864ms] OK body={"capabilities":{"platformName":"Android","deviceName":"Android SDK built for x86"}}
08:56:09.971467 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/appium/settings [8.744637ms] OK body={"settings":{"waitForIdleTimeout":200}}
08:56:09.979042 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/appium/settings [7.526516ms] OK body={"settings":{"implicitWait":100}}
08:56:10.063482 GET /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/appium/device/info [64.42245ms] OK body=
08:56:10.081772 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/appium/settings [8.081454ms] OK body={"settings":{"waitForIdleTimeout":200}}
08:56:15.031595 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/appium/device/launch_app [9.769937ms] ERR:404 body={"appId":"com.tastopia.app"}
08:56:17.917220 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [88.495153ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:17.991678 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [74.3218ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.023743 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [31.934634ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.062759 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [38.895695ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.097633 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [34.735081ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.164853 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [67.083325ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.212675 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [47.728936ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.237967 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [25.173554ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.281748 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [43.666351ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.315746 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [33.880349ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.385727 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [69.810176ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.404546 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [18.659434ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.421815 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [17.087567ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.438439 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [16.454771ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.462285 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [23.6858ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:56:18.481597 POST /session/c524cf4d-af5a-4f27-9817-877f9ddc0fb2/element [19.165068ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
