08:07:46.404052 POST /session [33.508021ms] OK body={"capabilities":{"platformName":"Android","deviceName":"Android SDK built for x86"}}
08:07:46.414068 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/appium/settings [9.69056ms] OK body={"settings":{"waitForIdleTimeout":200}}
08:07:46.422340 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/appium/settings [8.242417ms] OK body={"settings":{"implicitWait":100}}
08:07:46.491591 GET /session/82809581-8cf4-4a44-bf46-d30c4db9072f/appium/device/info [51.136839ms] OK body=
08:07:46.513810 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/appium/settings [10.429991ms] OK body={"settings":{"waitForIdleTimeout":200}}
08:07:51.126962 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/appium/device/launch_app [9.712731ms] ERR:404 body={"appId":"com.tastopia.app"}
08:07:53.591388 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [142.116998ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.639715 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [48.156931ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.666510 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [26.657094ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.697592 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [30.966609ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.754746 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [57.018506ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.787582 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [32.705713ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.812173 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [24.48577ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.844321 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [32.029567ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.890719 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [46.227849ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.911404 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [20.558018ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.929914 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [18.337453ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
08:07:53.948657 POST /session/82809581-8cf4-4a44-bf46-d30c4db9072f/element [18.627364ms] ERR:404 body={"strategy":"-android uiautomator","selector":"new UiSelector().resourceIdMatches(\".*welcome-sign-i...
